entry_sk	member_sk	company_or_school	pos_or_edu_rank	title_or_degree	seniority_or_degree_rank	function_or_field	begin_month	end_month	is_job	is_edu
303821639	56696126	-9	8	2354	3	12	9/1/2008	5/1/2009	1	0
1253528687	186173403	-9	8	13662	4	25	1/1/2005	1/1/2008	1	0
689404278	120472856	134895	6	31	3	25	7/1/2006	5/1/2011	1	0
418893798	13728568	39664	3	4602	3	25	9/1/2010	12/1/2011	1	0
115441129	4950534	83367	7	33	5	20	10/1/2006	5/1/2007	1	0
378186833	55553563	18830	3	11	4	25	8/1/2010	4/1/2011	1	0
280029291	32418758	145411	3	2286	4	25	6/1/2010	5/1/2011	1	0
944842263	3603427	1087872	10	13	2	-9	5/1/2000	8/1/2000	1	0
695905413	16035138	145411	2	36	4	-9	7/1/2011	1/1/2012	1	0
1159387172	16899131	145411	1	1267	4	25	3/1/2013	9/29/2014	1	0
1191554673	2208701	145411	1	495	3	12	2/1/2014	9/29/2014	1	0
1234389879	82698778	145411	1	10856	5	19	4/1/2014	9/29/2014	1	0
123399365	8518615	80517	6	268	4	12	4/1/2004	11/1/2006	1	0
914072200	5386064	145411	1	9129	6	25	3/1/2013	9/29/2014	1	0
327719284	96794317	37008	2	4662	4	10	1/1/2014	8/1/2014	1	0
639738876	6918230	-9	11	195	10	9	1/1/1996	8/1/2006	1	0
461786001	90021957	145411	1	3000	4	2	10/1/2011	9/29/2014	1	0
222262746	39708659	-9	5	14766	4	15	9/1/1996	12/1/1998	1	0
1231882979	3372132	145411	1	10023	3	8	2/1/2014	9/29/2014	1	0
428346087	5717436	158165	3	88	5	-9	2/1/2011	11/1/2012	1	0
402843651	88691682	145411	3	10301	3	12	6/1/2011	11/1/2011	1	0
411518136	11823158	145411	2	11	4	25	7/1/2011	3/1/2014	1	0
177282016	26719599	61272	2	10419	4	22	10/1/2008	7/1/2011	1	0
290593787	23724019	-9	4	4890	3	13	12/1/2008	7/1/2010	1	0
123182155	8494990	4157	6	105	6	12	1/1/1999	12/1/2003	1	0
327937209	57640942	-9	6	45	5	12	9/1/2010	5/1/2011	1	0
212453942	43907576	-9	12	8380	3	16	9/1/2009	3/1/2010	1	0
273689941	1669341	39720	7	279	4	15	2/1/2008	10/1/2008	1	0
121798181	4174674	-9	6	307	3	12	1/1/2003	5/1/2006	1	0
767120559	71983198	145411	2	1999	3	-9	8/1/2012	12/1/2013	1	0
157973216	18049449	139115	6	74	3	24	9/1/2007	7/1/2009	1	0
456430582	68825452	137588	4	455	3	-9	6/1/2011	8/1/2011	1	0
172323682	8558208	25741	4	6826	4	16	2/1/2009	4/1/2009	1	0
220007336	55490451	62503	4	869	3	10	3/1/2009	8/1/2010	1	0
1341108294	14467685	145411	1	39	4	8	8/1/2014	9/29/2014	1	0
1313857498	103051456	51333	3	310	3	8	10/1/2006	4/1/2009	1	0
294048463	78413456	256158	6	20	4	25	6/1/2010	7/1/2010	1	0
869102038	12218108	145411	1	3912	4	13	1/1/2013	9/29/2014	1	0
963379432	20676321	418161	2	219	4	13	1/1/2009	12/1/2011	1	0
369477251	475970	50159	8	444	3	18	1/1/1997	11/1/1997	1	0
1338467995	1450657	145411	1	1363	4	20	8/1/2014	9/29/2014	1	0
112452088	4636515	-9	7	29	4	-9	1/1/2005	2/1/2008	1	0
688593437	74705201	3332014	3	10966	10	13	7/1/2013	9/1/2013	1	0
125005055	8722789	77138	4	6005	6	15	5/1/2007	8/1/2008	1	0
851091278	221395159	86493	3	3913	4	26	7/1/2012	7/1/2013	1	0
662017635	18985706	156811	3	20	4	25	3/1/2012	11/1/2013	1	0
304314271	87912688	-9	4	12994	4	13	1/1/2003	4/1/2005	1	0
974258844	256923301	145411	2	7982	3	10	4/1/2013	9/29/2014	1	0
117534175	2270786	16375	6	289	6	25	5/1/1995	9/1/2003	1	0
1346388676	49079	145411	1	18211	5	20	8/1/2014	9/29/2014	1	0
134976908	19973589	138628	8	85	5	18	8/1/2002	4/1/2006	1	0
444658905	14095151	143946	3	120	4	20	1/1/2010	12/1/2012	1	0
846561220	53639891	145411	2	9	3	8	12/1/2012	3/1/2014	1	0
195966000	5571199	71145	8	4305	4	6	3/1/2008	9/1/2008	1	0
261236349	15797553	38297	3	2603	4	25	6/1/2010	5/1/2012	1	0
311026622	8659556	217214	6	1575	4	15	10/1/2010	8/1/2011	1	0
1126520700	164595370	145411	1	5415	3	5	12/1/2013	9/29/2014	1	0
1146572965	10056179	145411	1	14	5	25	1/1/2014	9/29/2014	1	0
127002939	11686084	58262	5	128	4	-9	1/1/2003	12/1/2007	1	0
412275235	92974532	2220095	3	3172	3	13	6/1/2011	8/1/2012	1	0
236875013	8342317	57280	4	9142	5	25	1/1/2010	5/1/2011	1	0
368393692	86214896	1757158	4	9	3	8	6/1/2010	5/1/2011	1	0
697385545	75084228	145411	1	175	6	25	4/1/2012	9/29/2014	1	0
762611539	197993265	158165	4	651	3	8	4/1/2008	4/1/2011	1	0
639877043	69138930	152857	5	5779	3	25	2/1/2012	5/1/2012	1	0
118651917	913565	-9	9	616	4	-9	1/1/2002	11/1/2004	1	0
1013553881	67219588	145411	2	23117	5	20	7/1/2013	7/1/2014	1	0
1118719955	222071738	34504	4	97	3	25	10/1/2013	1/1/2014	1	0
149425636	27090194	50941	5	13	2	-9	3/1/2008	7/1/2009	1	0
125562197	7346230	-9	6	679	3	25	1/1/2005	12/1/2007	1	0
271054198	74655356	46369	5	9	3	8	7/1/2006	3/1/2009	1	0
124327962	12770674	-9	8	1952	5	13	5/1/2001	12/1/2001	1	0
112127007	317664	146569	4	48	6	25	1/1/2002	12/1/2004	1	0
161282232	13848936	144526	2	88	5	-9	12/1/2008	7/1/2013	1	0
630859531	6589474	145411	4	578	5	25	1/1/2012	10/1/2012	1	0
242359337	50718614	75539	6	3244	3	13	7/1/2007	8/1/2007	1	0
452470298	143139323	867579	6	400	3	12	1/1/2009	12/1/2009	1	0
858330230	2556103	145411	2	592	5	25	1/1/2013	12/1/2013	1	0
222146371	11419531	83367	4	5478	5	20	2/1/2009	2/1/2012	1	0
282370390	43001518	154566	3	9	3	8	6/1/2010	12/1/2012	1	0
749061447	23891967	2582510	2	42	5	4	7/1/2012	7/1/2014	1	0
185079265	42102166	75437	2	9	3	8	8/1/2008	7/1/2009	1	0
750264756	48919540	-9	4	1143	4	25	4/1/1998	1/1/2008	1	0
1048085743	107834874	1397282	5	6699	2	-9	6/1/2013	8/1/2013	1	0
863422617	3413711	68097	2	20	4	25	1/1/2013	10/1/2013	1	0
473181274	13724382	145411	3	6718	4	26	11/1/2011	9/1/2013	1	0
661895424	34817943	145411	3	20	4	25	3/1/2012	10/1/2013	1	0
1353872136	49160239	-9	8	1016	3	-9	5/1/2007	9/1/2007	1	0
132846889	15450413	-9	9	12852	8	2	7/1/2000	4/1/2001	1	0
243255841	64375174	468509	3	2	5	-9	10/1/2009	12/1/2011	1	0
1325900311	143662396	145411	1	1546	3	25	7/1/2014	9/29/2014	1	0
792309337	2253283	68903	3	20079	6	16	4/1/2012	3/1/2013	1	0
1254399327	276552514	156701	2	2941	5	26	5/1/2014	8/1/2014	1	0
903969136	235114375	144601	4	70	3	15	12/1/2009	7/1/2011	1	0
993000481	16883856	87160	4	958	3	16	1/1/2002	12/1/2005	1	0
1090980039	127575934	119994	5	2030	3	18	11/1/2006	5/1/2007	1	0
129261533	11974593	158894	6	71	3	13	1/1/1997	12/1/2000	1	0
332933310	179032360	-9	2	72	0	-9	6/1/2009	1/1/2003	0	1
411063122	69734563	-9	5	8385	3	10	1/1/2008	12/1/2011	1	0
641240774	118057024	82651	6	34	3	2	8/1/2008	12/1/2008	1	0
1350401278	47402581	145411	1	4201	5	20	8/1/2014	9/29/2014	1	0
920416069	51942801	145411	1	218	3	-9	3/1/2013	9/29/2014	1	0
858071726	160427593	233829	4	4651	2	13	1/1/2013	4/1/2013	1	0
697968083	51527154	11821	6	613	3	24	10/1/2004	8/1/2009	1	0
1000202861	65055124	145411	1	10331	4	3	6/1/2013	9/29/2014	1	0
120966509	6872690	-9	7	1565	5	16	1/1/1999	12/1/2001	1	0
500996993	30620922	145411	3	5759	4	25	1/1/2012	12/1/2013	1	0
730067695	124800826	62331	7	995	4	10	6/1/2012	1/1/2013	1	0
159222586	27635394	35449	5	210	5	25	3/1/2005	10/1/2008	1	0
165789324	17077138	158925	4	268	4	25	8/1/2007	12/1/2008	1	0
1365647936	110398624	145411	1	10094	3	12	9/1/2014	9/29/2014	1	0
732786803	190908617	98046	4	7807	4	25	6/1/2011	9/1/2012	1	0
1313285477	221074645	145411	1	2809	3	26	7/1/2014	9/29/2014	1	0
110530479	193495	158750	5	6	8	-9	4/1/2007	11/1/2010	1	0
115024828	554288	156811	8	1838	6	19	8/1/2003	1/1/2009	1	0
130291266	10865533	367339	2	10815	4	25	1/1/2007	8/1/2007	1	0
310013391	4221987	145411	2	20545	5	25	1/1/2012	3/1/2013	1	0
1031831788	9106626	145411	1	6535	5	13	10/1/2012	9/29/2014	1	0
822390822	177381222	-9	3	1273	3	6	8/1/2012	9/1/2012	1	0
889117364	46523364	2895535	3	3529	6	18	5/1/2012	3/1/2013	1	0
702334899	36525069	246833	2	9	3	8	5/1/2011	9/29/2014	1	0
845965745	114667594	145411	2	43	4	2	12/1/2012	6/1/2013	1	0
1210643214	125378380	145411	1	4677	4	13	3/1/2014	9/29/2014	1	0
118414106	2359361	156811	5	5449	3	12	10/1/2006	11/1/2007	1	0
1236836996	338789722	43433	3	5343	3	2	1/1/2011	5/1/2011	1	0
257449539	34908765	153337	3	6411	4	25	11/1/2009	7/1/2011	1	0
716042890	71843941	145411	2	1546	3	25	6/1/2012	12/1/2012	1	0
831761904	192750268	82052	6	11194	2	16	5/1/2012	8/1/2012	1	0
401044614	100264225	-9	3	134	4	25	2/1/2011	10/1/2012	1	0
327532497	1995024	37649	10	3958	4	12	1/1/2009	12/1/2009	1	0
991419858	31271949	293149	7	100	3	13	8/1/2005	11/1/2005	1	0
928821922	11123271	-9	8	8648	4	8	3/1/2000	9/1/2002	1	0
483028526	11653890	147446	3	7727	3	22	2/1/2007	10/1/2007	1	0
1081321296	279347560	145411	1	9	3	8	10/1/2013	9/29/2014	1	0
322827650	12208324	-9	8	5594	6	-9	1/1/1996	12/1/1997	1	0
346945763	96072216	74509	5	3052	3	24	6/1/2010	7/1/2010	1	0
301713679	86841534	22022	5	613	3	24	8/1/2006	5/1/2007	1	0
378919302	116613392	69812	5	6039	4	25	9/1/2010	5/1/2011	1	0
119270193	3909969	107701	6	77	4	20	7/1/2001	9/1/2005	1	0
335144069	52450149	78014	3	74	3	24	9/1/2009	4/1/2011	1	0
997369513	139915324	145411	3	4171	2	8	6/1/2013	9/1/2013	1	0
111011293	230973	-9	7	5251	4	10	1/1/2000	12/1/2001	1	0
1079817577	111672609	156250	3	205	3	7	9/1/2013	12/1/2013	1	0
128787588	11984751	143959	9	11	4	25	2/1/1999	11/1/2000	1	0
1302950726	36014581	77154	3	4318	4	12	3/1/2011	9/1/2011	1	0
110051835	4394359	74028	5	52	4	14	5/1/2007	6/1/2011	1	0
759197665	4506332	36831	12	14	5	25	7/1/1994	9/1/1996	1	0
952851164	85584578	136386	2	6476	5	24	4/1/2013	5/1/2014	1	0
1192781527	120991866	145411	1	2286	4	25	2/1/2014	9/29/2014	1	0
1053192913	72029404	145411	1	7504	5	19	1/1/2013	9/29/2014	1	0
272807992	25760457	-9	4	908	3	2	3/1/2007	3/1/2008	1	0
1055566014	886415	1647216	3	3	4	6	6/1/2012	9/29/2014	1	0
473264729	143718605	79318	2	222	5	1	7/1/2007	8/1/2011	1	0
937718941	199936468	62467	6	5631	3	26	3/1/2007	1/1/2008	1	0
374740969	17955894	1608968	7	31	3	25	1/1/2004	12/1/2005	1	0
124238404	8580277	44359	6	10279	4	14	6/1/2008	1/1/2009	1	0
1379859911	107064630	145411	1	2992	5	18	9/1/2014	9/29/2014	1	0
831373956	173946989	145411	2	11960	3	12	11/1/2012	7/1/2013	1	0
310291801	1420393	111149	3	119	6	4	1/1/2010	12/1/2011	1	0
973437789	103453031	2264173	2	1135	8	-9	5/1/2013	2/1/2014	1	0
1117584580	11950709	145411	1	384	5	-9	10/1/2013	9/29/2014	1	0
126702368	7482330	32382	4	11808	4	13	1/1/2000	8/1/2007	1	0
282508306	47463553	38732	5	643	2	24	6/1/2010	9/1/2010	1	0
1345286879	77582477	145411	1	5759	3	15	8/1/2014	9/29/2014	1	0
626417763	7900932	145411	1	8920	5	26	1/1/2012	9/29/2014	1	0
492866245	105245689	618812	10	237	3	25	12/1/2007	9/1/2010	1	0
771001241	60212421	156811	2	36	4	-9	6/1/2013	8/1/2014	1	0
1279968713	80748342	3243495	3	-9	-9	-9	6/1/2014	8/1/2014	1	0
118241491	3802585	17827	16	231	3	8	4/1/1988	5/1/1989	1	0
301815220	48755110	153826	7	613	3	24	8/1/2006	12/1/2008	1	0
665745144	3587857	156321	3	1043	5	24	5/1/2010	7/1/2011	1	0
751093668	21896063	82861	3	1801	4	13	3/1/2007	7/1/2009	1	0
1115457318	44402866	145411	1	207	4	10	11/1/2013	9/29/2014	1	0
258584307	4406593	158894	4	22	4	6	8/1/2006	5/1/2008	1	0
487208725	14191394	145411	1	8080	5	26	12/1/2011	9/29/2014	1	0
868674999	9300550	145411	1	20545	5	25	1/1/2013	9/29/2014	1	0
878926100	84063260	-9	5	144	3	-9	4/1/2008	1/1/2009	1	0
146720875	23154635	679765	4	8485	4	-9	1/1/2005	12/1/2012	1	0
429460941	136748632	80750	3	327	3	25	1/1/2011	10/1/2011	1	0
366832458	17331016	70144	4	1176	4	8	9/1/2003	5/1/2011	1	0
153020651	25898755	71660	7	9264	4	12	2/1/2008	9/1/2008	1	0
1004578400	68303948	1498952	8	445	8	12	9/1/2007	9/1/2008	1	0
436868001	6826383	145411	1	93	5	10	1/1/2011	9/29/2014	1	0
374891258	74749430	59079	3	133	9	5	8/1/2005	10/1/2012	1	0
432605022	17951963	145411	2	5759	4	25	8/1/2011	9/29/2014	1	0
1317736010	86404993	145411	1	9	3	8	7/1/2014	9/29/2014	1	0
278428644	43500138	1876	5	12292	3	23	6/1/2005	12/1/2009	1	0
358741420	23115260	68406	3	1374	4	18	10/1/2007	12/1/2011	1	0
221459736	50242147	15027	7	4171	2	8	5/1/2007	7/1/2007	1	0
313809030	82773481	10250	2	56	2	42	6/1/2004	1/1/2001	0	1
197508321	6468272	156701	8	8865	4	13	6/1/2009	11/1/2009	1	0
1225379012	31218921	145411	1	3532	4	12	4/1/2014	9/29/2014	1	0
1052846537	63087824	145411	4	1546	3	25	9/1/2013	3/1/2014	1	0
414904511	796920	1658824	4	9	3	8	1/1/2010	12/1/2011	1	0
656019782	170532943	795835	5	-9	-9	-9	8/1/2006	6/1/2009	1	0
293400812	27603711	-9	5	16931	4	15	7/1/2010	5/1/2011	1	0
967787125	19361211	-9	10	58	3	3	1/1/2006	4/1/2006	1	0
414742737	131430160	155011	2	3991	5	18	7/1/2011	12/1/2013	1	0
254027034	68543381	75712	5	65	5	13	5/1/1999	3/1/2003	1	0
136921847	15903538	60846	7	7775	4	15	1/1/2007	3/1/2007	1	0
1342144809	204647383	-9	6	-9	-9	-9	1/1/2009	12/1/2011	1	0
137400209	17406338	146488	4	938	4	25	1/1/2006	8/1/2008	1	0
240645566	63485182	1215199	5	19701	4	10	7/1/2009	6/1/2010	1	0
752319647	28086139	2237845	2	251	3	16	1/1/1986	9/29/2014	1	0
409654229	110818980	145411	1	7679	3	2	7/1/2011	9/29/2014	1	0
1251049839	147690590	145411	1	4213	9	12	5/1/2014	9/29/2014	1	0
859934862	7469415	145411	2	1456	5	10	1/1/2013	12/1/2013	1	0
108628513	1448428	137588	3	221	4	14	3/1/2006	3/1/2012	1	0
985572485	305519	145411	1	27	5	19	6/1/2013	9/29/2014	1	0
556179922	355830859	-9	2	81	0	-9	6/1/2010	1/1/2006	0	1
862830351	53650764	156811	2	5449	3	12	1/1/2013	5/1/2013	1	0
1324637033	68852763	145411	1	5759	4	15	7/1/2014	9/29/2014	1	0
1301013848	19483769	145411	1	6411	4	25	7/1/2014	9/29/2014	1	0
792418256	204748895	145749	3	25	3	3	9/1/2012	5/1/2013	1	0
221227075	21608670	48678	4	211	5	25	8/1/2009	9/1/2010	1	0
441820727	141266069	-9	5	97	3	25	1/1/2008	12/1/2012	1	0
902797605	184478701	-9	2	44	3	-9	12/1/2012	5/1/2013	1	0
770633439	84344391	145164	5	2545	4	14	8/1/2012	3/1/2013	1	0
1341518497	50002890	145411	1	7965	4	15	8/1/2014	9/29/2014	1	0
136043198	14412205	49047	6	27	5	19	4/1/2008	7/1/2009	1	0
432433613	107154546	207621	4	268	4	25	8/1/2011	6/1/2013	1	0
1134782331	215802707	145411	2	5097	4	26	9/1/2013	11/1/2013	1	0
156711507	124934531	8487	1	22	2	54	6/1/2010	1/1/2006	0	1
696056510	5101562	-9	2	1232	4	6	9/1/2009	7/1/2013	1	0
266965912	30534569	9195	3	1710	3	22	9/1/2009	12/1/2009	1	0
192581207	39042399	145411	1	20868	5	15	5/1/2009	9/29/2014	1	0
720735517	15888566	68097	3	3288	4	-9	6/1/2012	5/1/2013	1	0
235095564	4617826	82861	4	1484	4	22	7/1/2005	11/1/2007	1	0
410746349	37198996	81468	2	141	3	24	11/1/2009	9/1/2012	1	0
121431664	1131130	309804	7	85	5	18	6/1/2003	7/1/2008	1	0
1256728570	155319533	145411	1	9	3	8	8/1/2014	9/29/2014	1	0
117896589	835240	142817	8	243	5	22	1/1/2003	12/1/2004	1	0
446258112	34344715	134878	3	165	4	25	9/1/2011	12/1/2012	1	0
114970523	6260819	156321	4	33	5	20	1/1/2000	12/1/2003	1	0
128155079	9287254	64617	5	443	4	12	7/1/2008	3/1/2009	1	0
746899061	193630721	156321	4	16809	2	24	5/1/2012	7/1/2012	1	0
294065805	49117254	81460	8	776	4	-9	1/1/2010	12/1/2010	1	0
1245263352	316766376	154404	2	7336	3	13	4/1/2014	8/1/2014	1	0
115588271	624920	161089	6	631	9	12	11/1/2000	11/1/2004	1	0
175677308	143090327	-9	2	-9	-9	-9	6/1/2000	1/1/1996	0	1
862319083	224345873	20461	2	368	5	18	10/1/2011	9/1/2013	1	0
96343053	56832962	8434	1	22	2	152	6/1/2010	1/1/2006	0	1
356363235	99860415	37612	4	15949	3	10	6/1/2010	8/1/2010	1	0
719701214	65973333	145411	2	3114	4	3	6/1/2012	11/1/2013	1	0
414519646	79472883	78013	10	14130	5	20	6/1/2011	8/1/2011	1	0
1012518581	47759915	2368310	2	903	4	-9	8/1/2013	7/1/2014	1	0
316155732	92375164	-9	7	350	3	18	8/1/2008	9/1/2009	1	0
1025981746	14055336	145411	1	5759	4	15	7/1/2013	9/29/2014	1	0
1057722126	130015172	145411	1	5097	4	26	9/1/2013	9/29/2014	1	0
991443805	172603459	1082299	3	4171	2	8	5/1/2013	8/1/2013	1	0
189425320	753266	-9	4	3	4	6	5/1/2009	5/1/2010	1	0
132394432	13849835	6737	5	4123	5	26	4/1/2004	5/1/2005	1	0
393806454	38863971	-9	7	7543	5	26	6/1/2009	8/1/2009	1	0
819130519	92412863	83331	5	762	3	10	1/1/2012	1/1/2013	1	0
334571631	5362149	149283	2	248	4	12	2/1/2006	3/1/2011	1	0
658765255	113436278	321231	3	36	4	-9	10/1/2006	5/1/2012	1	0
238544133	24329364	108621	4	9	3	8	7/1/2004	6/1/2007	1	0
120774006	5468942	78080	4	6245	3	22	7/1/2004	3/1/2007	1	0
970092752	113169356	145411	1	271	3	12	5/1/2013	9/29/2014	1	0
253827679	68437701	137906	5	30	3	2	9/1/2008	6/1/2010	1	0
1173924555	110360808	145411	2	3376	4	25	2/1/2014	6/1/2014	1	0
181686657	5928519	75437	6	7000	4	8	7/1/2000	6/1/2004	1	0
380703619	6130225	313852	2	9	3	8	4/1/2011	5/1/2014	1	0
147643546	24941949	160264	4	16	7	-9	7/1/2007	8/1/2008	1	0
1362916164	21320972	145411	1	5911	4	25	9/1/2014	9/29/2014	1	0
1033121929	109187483	158894	2	861	4	6	7/1/2013	12/1/2013	1	0
761494222	3735039	145411	1	12889	5	25	8/1/2012	9/29/2014	1	0
738852204	190506803	238833	4	41	3	8	3/1/2011	11/1/2011	1	0
109428003	325284	64145	4	18342	4	19	5/1/2005	1/1/2006	1	0
91099458	9306372	8796	1	-9	-9	26	?	?	0	1
856827627	222010791	138628	4	21231	5	18	3/1/2004	5/1/2008	1	0
147693878	24984287	945946	4	4484	3	13	1/1/2010	5/1/2013	1	0
1190594466	231984319	144601	2	13	2	-9	1/1/2014	6/1/2014	1	0
1310760377	2792994	145411	1	920	5	25	1/1/2014	9/29/2014	1	0
1107498902	100502612	145411	1	3114	4	3	10/1/2013	9/29/2014	1	0
339422707	100952466	-9	4	233	10	9	2/1/2010	4/1/2011	1	0
501965261	100950915	33	5	5151	4	25	12/1/2011	4/1/2012	1	0
121589085	6950653	153585	7	14511	3	24	5/1/2006	8/1/2006	1	0
249044948	66584561	156983	10	8719	3	7	9/1/1997	1/1/2001	1	0
251764805	33272000	73354	6	129	4	25	6/1/2003	6/1/2004	1	0
318999196	11222200	1429391	4	202	6	-9	1/1/2010	12/1/2011	1	0
1340548880	213900	145411	1	8713	4	13	8/1/2014	9/29/2014	1	0
1263406305	150350141	145411	2	264	3	22	5/1/2014	9/29/2014	1	0
214132806	53240966	73835	2	-9	-9	-9	11/1/2009	12/1/2012	1	0
420170086	133599622	1722186	5	3275	4	15	9/1/2009	5/1/2011	1	0
187452592	154715266	10730	1	56	2	94	6/1/2008	1/1/2004	0	1
108282594	1417249	-9	8	382	8	13	1/1/1998	12/1/2001	1	0
388018499	119946976	152521	6	13	2	-9	6/1/2010	8/1/2010	1	0
134500155	14204251	-9	4	14	5	25	10/1/2002	4/1/2003	1	0
182001207	12510505	-9	5	26	5	15	1/1/1988	12/1/1993	1	0
117565836	2297283	8296	5	20	4	25	1/1/2000	12/1/2002	1	0
125289364	7316097	156699	7	814	4	12	1/1/2004	12/1/2006	1	0
904115524	208720206	145411	2	1546	3	25	2/1/2013	5/1/2014	1	0
668874129	2646578	58262	6	33	5	20	11/1/2010	6/1/2012	1	0
656144551	3927642	2446961	3	35	10	9	3/1/2011	6/1/2012	1	0
815975986	20853041	98894	3	131	4	-9	4/1/2011	12/1/2011	1	0
412021654	77989129	23183	4	165	4	25	7/1/2011	10/1/2012	1	0
119188486	956168	81924	8	3316	3	8	1/1/1999	12/1/1999	1	0
307935292	38970154	82005	6	2789	3	26	2/1/1998	11/1/1998	1	0
367575299	4743	145411	2	22848	4	8	5/1/2011	3/1/2013	1	0
818581306	36367652	31906	2	4123	5	26	11/1/2012	11/1/2013	1	0
1218693128	154515079	145411	1	-9	-9	-9	4/1/2013	9/29/2014	1	0
368527538	111187603	62467	4	112	3	-9	12/1/2006	6/1/2008	1	0
212312635	10738986	87484	9	22396	2	24	6/1/2001	8/1/2001	1	0
145393748	24584946	141133	4	1203	4	13	3/1/2002	3/1/2006	1	0
302837691	14488826	75437	4	59	4	13	5/1/2000	7/1/2001	1	0
992470002	16521473	144601	5	1699	3	10	5/1/2008	8/1/2009	1	0
195268903	6953899	137294	2	2005	7	19	5/1/2009	4/1/2014	1	0
1155406619	181009007	145411	1	3376	4	25	1/1/2014	9/29/2014	1	0
238376568	27496411	325967	3	14	5	25	12/1/2009	12/1/2010	1	0
244289899	64661834	-9	5	99	3	26	5/1/2006	11/1/2010	1	0
798776475	77504443	145411	1	3231	4	25	9/1/2012	9/29/2014	1	0
281577221	5210753	78985	6	20	4	25	3/1/2005	4/1/2007	1	0
1146282503	71863555	-9	4	9641	5	-9	8/1/2013	8/1/2013	1	0
919840987	148285423	-9	4	354	3	7	10/1/2012	1/1/2013	1	0
123083328	1321769	158428	11	39	4	8	1/1/1996	12/1/1999	1	0
145211819	23929659	140751	2	3969	4	25	1/1/2007	5/1/2012	1	0
373108383	114275879	55590	5	14858	2	26	6/1/2010	8/1/2010	1	0
110059225	149519	155123	9	3	4	6	9/1/1993	6/1/1998	1	0
111929774	300700	58262	9	3	4	6	1/1/1998	12/1/2000	1	0
1027943807	39249238	145411	2	1581	3	12	8/1/2013	12/1/2013	1	0
350675482	3494718	145411	1	12315	5	25	2/1/2011	9/29/2014	1	0
257281318	18241993	159457	3	96	5	25	3/1/2010	12/1/2010	1	0
729950953	111146287	-9	4	1324	4	16	10/1/2011	2/1/2012	1	0
465471597	80529238	145411	4	850	4	25	11/1/2011	9/1/2012	1	0
855386538	78910391	145411	1	326	6	8	8/1/2012	9/29/2014	1	0
775071068	105867917	83732	3	3386	4	7	1/1/2012	5/1/2012	1	0
390875402	30084557	88201	2	1056	5	5	4/1/2011	5/1/2012	1	0
377585230	60645909	2300916	2	13169	4	24	1/1/2000	9/29/2014	1	0
122986854	12638750	-9	10	166	2	-9	4/1/2003	5/1/2004	1	0
754544827	30217780	145411	1	22848	4	8	7/1/2012	9/29/2014	1	0
170262508	11006404	75710	5	11	4	25	9/1/2003	3/1/2004	1	0
304882633	2633896	161796	2	9874	6	16	1/1/2010	2/1/2013	1	0
630115963	163182814	46350	6	581	3	7	6/1/2009	8/1/2011	1	0
111606089	285266	93380	8	12	3	24	1/1/1995	12/1/1996	1	0
649746208	168760145	8510	4	3237	6	18	4/1/2005	3/1/2007	1	0
1188769926	192393505	7962	1	591	3	8	11/1/2013	9/29/2014	1	0
826082083	39037532	553106	3	412	8	-9	11/1/2012	3/1/2013	1	0
123926613	10075945	61568	3	109	3	13	3/1/2003	10/1/2003	1	0
804636092	112864778	688868	5	107	1	5	10/1/2012	10/1/2012	1	0
789182974	13750037	12268	8	6814	5	18	3/1/2003	3/1/2004	1	0
141950379	18052156	144635	5	33	5	20	8/1/1998	2/1/2008	1	0
109605414	4351754	83367	3	1565	5	16	9/1/2006	3/1/2008	1	0
737897864	46325875	71496	3	455	3	-9	7/1/2012	8/1/2012	1	0
418511937	66584588	68406	4	9853	3	13	8/1/2011	6/1/2012	1	0
337572271	59265815	137913	4	3422	4	25	1/1/2009	12/1/2011	1	0
111466776	4548137	33	4	39	4	8	3/1/2010	3/1/2012	1	0
270245799	75173525	159367	6	912	4	6	4/1/2010	10/1/2010	1	0
995844755	160769697	100575	4	144	3	-9	1/1/2013	6/1/2013	1	0
279547891	31134539	-9	8	2729	4	16	7/1/2004	12/1/2005	1	0
118790278	3832156	-9	8	673	4	8	1/1/1990	12/1/1996	1	0
349695743	86451163	-9	4	12471	3	25	10/1/2004	5/1/2006	1	0
151846290	25598550	99316	4	5812	5	25	2/1/2008	4/1/2010	1	0
903409451	125466197	420563	3	161	5	25	12/1/2010	10/1/2012	1	0
119613559	5334072	32442	2	42	5	4	2/1/2008	6/1/2011	1	0
787869659	23174808	145411	2	1933	10	12	9/1/2012	7/1/2013	1	0
358769638	30810469	67919	3	100	3	13	3/1/2011	10/1/2011	1	0
226522556	55363697	1396792	5	3811	3	7	5/1/2009	8/1/2009	1	0
1156439015	15114383	145411	1	20545	5	25	1/1/2014	9/29/2014	1	0
180419273	10299256	6878	4	3282	4	13	8/1/2005	2/1/2006	1	0
307411469	21354210	68406	2	194	4	-9	10/1/2010	9/1/2012	1	0
221160941	55987657	135759	5	9873	4	26	1/1/2006	2/1/2010	1	0
1094588446	5844316	-9	4	23301	3	-9	11/1/2010	4/1/2011	1	0
327239899	14352396	374434	3	703	4	25	1/1/2010	8/1/2011	1	0
907110865	235725309	337638	2	236	3	14	8/1/2012	8/1/2013	1	0
1075804747	194646491	29858	2	117	6	3	6/1/2013	5/1/2014	1	0
1353943713	105002977	145411	3	6068	3	25	3/1/2011	2/1/2012	1	0
905822932	172594060	1303895	5	13144	8	7	10/1/2009	6/1/2010	1	0
